Name,Value,DOB,Season,Competition,Club ID#,PPG,Goals,Assists,Minutes,Age,Yellow Cards,Double Yellow,Red Card,Goal Contribution
Savo Milosevic,22.50,"Sep 2, 1973",1996,UEFA Cup,2.0,1.0,0,0,173',23,0,0,0,0.0
Darren Bent,22.28,"Feb 6, 1984",2003,First Division,36,1.39,16,0,2.841',19,1,0,0,16.0
Darren Bent,22.28,"Feb 6, 1984",2004,Championship,45,1.87,20,16,3.939',20,1,0,0,36.0
Darren Bent,22.28,"Feb 6, 1984",2004,Championship Play-Offs,2,0.50,0,0,180',20,0,0,0,0.0
Darren Bent,22.28,"Feb 6, 1984",2005,FA Cup,4,1.75,2,0,360',21,0,0,0,2.0
Darren Bent,22.28,"Feb 6, 1984",2005,League Cup,2,1.50,1,0,210',21,0,0,0,1.0
Darren Bent,22.28,"Feb 6, 1984",2005,Premier League,36,1.28,18,0,3.162',21,2,0,0,18.0
Darren Bent,22.28,"Feb 6, 1984",2006,League Cup,3,2.00,2,0,235',22,0,0,0,2.0
Darren Bent,22.28,"Feb 6, 1984",2006,Premier League,32,0.94,13,1,2.865',22,1,0,0,14.0
Darren Bent,22.28,"Feb 6, 1984",2007,League Cup,1,3.00,0,0,48',23,0,0,0,0.0
Darren Bent,22.28,"Feb 6, 1984",2007,Premier League,27,1.22,6,5,1.139',23,0,0,0,11.0
Darren Bent,22.28,"Feb 6, 1984",2007,UEFA Cup,8,1.88,2,0,501',23,0,0,0,2.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,Beker van Belgie,1.0,0.0,0,0,43',19,1,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,Champions League,6.0,0.17,0,0,505',19,3,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,Champions League Qualifying,1.0,0.0,0,0,90',19,0,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,Europa League,2.0,1.5,0,0,157',19,0,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,JPL Playoff I,9.0,2.11,3,2,639',19,0,0,1,5.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,Jelen SuperLiga,3.0,2.33,3,1,166',19,1,0,0,4.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2013,Jupiler Pro League,23.0,1.83,13,4,1.852',19,4,0,1,17.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2014,Beker van Belgie,6.0,2.5,4,0,513',20,1,0,0,4.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2014,Belgian Supercup,1.0,3.0,1,0,45',20,0,0,0,1.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2014,Champions League,5.0,1.2,2,1,354',20,1,0,0,3.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2014,Europa League,2.0,0.5,1,0,180',20,0,0,0,1.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2014,JPL Playoff I,10.0,1.7,6,0,882',20,1,0,0,6.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2014,Jupiler Pro League,27.0,2.0,14,4,2.311',20,8,0,0,18.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2015,FA Cup,1.0,0.0,0,0,90',21,0,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2015,League Cup,1.0,3.0,0,0,25',21,0,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2015,Premier League,34.0,1.0,9,4,2.115',21,4,0,2,13.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2016,Championship,25.0,1.96,4,6,1.121',22,3,0,0,10.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2016,EFL Cup,2.0,3.0,2,0,128',22,1,0,0,2.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2016,FA Cup,2.0,0.5,0,0,100',22,0,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2017,Championship,17.0,2.35,12,1,1.383',23,3,0,0,13.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2017,Championship Play-Offs,3.0,2.0,0,0,270',23,0,0,0,0.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2017,EFL Cup,1.0,0.0,1,0,105',23,0,0,0,1.0
Aleksandar Mitrovic,22.23,"Sep 16, 1994",2017,Premier League,6.0,1.17,1,0,152',23,0,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2002,Champions League Qualifying,2,0.50,0,0,145',19,0,0,0,0.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2002,Liga NOS,31,1.71,5,0,2.216',19,5,0,1,5.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2002,Supertaça,1,3.00,0,1,65',19,1,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2002,Taça de Portugal Placard,1,3.00,0,0,70',19,0,0,0,0.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2002,UEFA Cup,2,0.50,0,0,210',19,2,0,0,0.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2003,Copa del Rey,2,1.50,0,0,101',20,0,0,0,0.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2003,LaLiga,22,2.00,1,1,1.000',20,4,1,0,2.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2003,UEFA Cup,4,1.75,0,1,223',20,0,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2004,Champions League,8,1.13,0,1,463',21,1,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2004,Intercontinental Cup,1,3.00,0,0,42',21,0,0,0,0.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2004,Liga NOS,32,1.81,5,0,2.204',21,7,0,1,5.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2004,Supertaça,1,3.00,1,0,61',21,1,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2004,UEFA Super Cup,1,000,1,0,29',21,1,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2005,Champions League,6,0.83,0,1,449',22,2,0,0,1.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2005,Liga NOS,29,2.28,5,10,2.020',22,6,0,0,15.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2006,Champions League,8,1.50,2,2,679',23,2,0,0,4.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2006,Liga NOS,26,2.31,6,17,2.203',23,4,0,1,23.0
Ricardo Quaresma,22.14,"Sep 26, 1983",2006,Supertaça,1,3.00,0,0,70',23,1,0,0,0.0
Luis Muriel,22.05,"Apr 16, 1991",2010,Copa del Rey,2,1.50,0,0,42',19,0,0,0,0.0
Luis Muriel,22.05,"Apr 16, 1991",2010,LaLiga2,7,1.43,0,0,132',19,0,0,0,0.0
Luis Muriel,22.05,"Apr 16, 1991",2011,Primavera C,1,3.00,2,0,90',20,0,0,0,2.0
Luis Muriel,22.05,"Apr 16, 1991",2011,Serie A,29,1.10,7,8,2.103',20,3,1,0,15.0
Luis Muriel,22.05,"Apr 16, 1991",2012,Champions League Qualifying,-,-,0,0,0,21,0,0,0,0.0
Luis Muriel,22.05,"Apr 16, 1991",2012,Coppa Italia,1,000,0,0,35',21,0,0,0,0.0
Luis Muriel,22.05,"Apr 16, 1991",2012,Serie A,22,1.73,11,3,1.393',21,5,0,0,14.0
Luis Muriel,22.05,"Apr 16, 1991",2013,Coppa Italia,3,2.00,2,0,132',22,2,0,0,2.0
Luis Muriel,22.05,"Apr 16, 1991",2013,Europa League,2,0.50,0,1,180',22,0,0,0,1.0
Luis Muriel,22.05,"Apr 16, 1991",2013,Europa League Qualifying,2,3.00,2,1,177',22,0,0,0,3.0
Luis Muriel,22.05,"Apr 16, 1991",2013,Serie A,24,1.08,4,1,1.416',22,3,0,0,5.0
Luis Muriel,22.05,"Apr 16, 1991",2014,Serie A,11,1.55,0,1,369',23,0,0,0,1.0
Luis Muriel,22.05,"Apr 16, 1991",2014,Serie A,16,1.31,4,4,1.010',23,2,0,0,8.0
Luis Muriel,22.05,"Apr 16, 1991",2010,Liga DIMAYOR I,10,2.00,9,5,727',19,2,0,0,14.0
Juan Iturbe,22.05,"Jun 4, 1993",2012,Champions League,-,-,0,0,0,19,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2012,Liga NOS,1,3.00,0,0,27',19,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2012,Liga Portugal 2,6,1.83,1,0,523',19,0,0,0,1.0
Juan Iturbe,22.05,"Jun 4, 1993",2012,Taça de Portugal Placard,1,3.00,0,0,64',19,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2012,Torneo Final,17,1.71,3,2,865',19,5,0,0,5.0
Juan Iturbe,22.05,"Jun 4, 1993",2013,Coppa Italia,-,-,0,0,0,20,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2013,Liga NOS,1,3.00,0,0,13',20,1,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2013,Serie A,33,1.39,8,5,2.505',20,4,0,0,13.0
Juan Iturbe,22.05,"Jun 4, 1993",2014,Champions League,6,0.83,1,2,244',21,1,0,0,3.0
Juan Iturbe,22.05,"Jun 4, 1993",2014,Coppa Italia,1,3.00,1,0,120',21,0,0,0,1.0
Juan Iturbe,22.05,"Jun 4, 1993",2014,Europa League,3,1.33,0,0,169',21,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2014,Serie A,27,1.59,2,2,1.380',21,4,0,0,4.0
Juan Iturbe,22.05,"Jun 4, 1993",2015,Champions League,6,1.00,0,0,181',22,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2015,Coppa Italia,1,000,0,0,60',22,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2015,FA Cup,2,1.50,0,0,133',22,1,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2015,Premier League,2,000,0,0,55',22,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2015,Serie A,12,1.58,1,0,402',22,1,0,0,1.0
Juan Iturbe,22.05,"Jun 4, 1993",2016,Champions League Qualifying,1,000,0,0,31',23,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2016,Coppa Italia,1,000,0,0,64',23,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2016,Europa League,6,2.00,0,0,400',23,0,0,0,0.0
Juan Iturbe,22.05,"Jun 4, 1993",2016,Serie A,16,1.06,1,3,539',23,1,0,0,4.0
Juan Iturbe,22.05,"Jun 4, 1993",2016,Serie A,5,1.80,0,0,38',23,0,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2008,Coupe de France,2,1.50,0,0,114',19,0,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2008,Coupe de la Ligue,-,-,0,0,0,19,0,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2008,Ligue 1,22,1.14,3,1,917',19,3,0,0,4.0
André Ayew,21.69,"Dec 17, 1989",2009,Ligue 2,25,1.64,4,3,1.824',20,5,0,0,7.0
André Ayew,21.69,"Dec 17, 1989",2010,Champions League,8,1.63,0,2,536',21,2,0,0,2.0
André Ayew,21.69,"Dec 17, 1989",2010,Coupe de France,1,000,0,0,90',21,0,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2010,Coupe de la Ligue,4,3.00,2,0,347',21,0,0,0,2.0
André Ayew,21.69,"Dec 17, 1989",2010,Ligue 1,37,1.81,11,4,2.792',21,6,0,0,15.0
André Ayew,21.69,"Dec 17, 1989",2010,Trophée des Champions,1,3.00,0,0,85',21,1,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2011,Champions League,9,1.11,4,0,809',22,2,0,0,4.0
André Ayew,21.69,"Dec 17, 1989",2011,Coupe de France,2,1.50,1,3,164',22,1,0,0,4.0
André Ayew,21.69,"Dec 17, 1989",2011,Coupe de la Ligue,1,3.00,0,0,120',22,0,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2011,Ligue 1,26,1.19,8,1,1.970',22,6,0,0,9.0
André Ayew,21.69,"Dec 17, 1989",2011,Trophée des Champions,1,3.00,3,0,90',22,0,0,0,3.0
André Ayew,21.69,"Dec 17, 1989",2012,Coupe de France,2,1.50,0,0,106',23,1,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2012,Coupe de la Ligue,1,000,0,0,65',23,0,0,0,0.0
André Ayew,21.69,"Dec 17, 1989",2012,Europa League,5,0.60,1,1,385',23,3,0,0,2.0
André Ayew,21.69,"Dec 17, 1989",2012,Europa League Qualifying,2,2.00,2,0,180',23,1,0,0,2.0
André Ayew,21.69,"Dec 17, 1989",2012,Ligue 1,35,1.91,9,4,3.110',23,4,0,1,13.0
Darwin Núñez,21.60,"Jun 24, 1999",2018,Torneo Intermedio,3,1.67,3,0,270',19,0,0,0,3.0
Darwin Núñez,21.60,"Jun 24, 1999",2019,LaLiga2,30,1.43,16,2,2.432',20,1,1,0,18.0
Darwin Núñez,21.60,"Jun 24, 1999",2019,Promoción LaLiga,2,000,0,1,180',20,0,0,0,1.0
Darwin Núñez,21.60,"Jun 24, 1999",2020,Champions League Qualifying,1,000,0,0,25',21,0,0,0,0.0
Darwin Núñez,21.60,"Jun 24, 1999",2020,Europa League,3,2.33,4,1,192',21,0,0,0,5.0
Darwin Núñez,21.60,"Jun 24, 1999",2020,Liga NOS,7,2.14,1,5,601',21,0,0,0,6.0
Darwin Núñez,21.60,"Jun 24, 1999",2018,Copa Sudamericana,2,000,0,0,101',19,0,0,0,0.0
Darwin Núñez,21.60,"Jun 24, 1999",2018,Playoffs Primera Division,1,3.00,0,0,5',19,0,0,0,0.0
Darwin Núñez,21.60,"Jun 24, 1999",2018,Primera División,9,2.22,1,0,500',19,2,0,0,1.0
Darwin Núñez,21.60,"Jun 24, 1999",2019,Libertadores,5,1.40,0,0,276',20,0,0,0,0.0
Darwin Núñez,21.60,"Jun 24, 1999",2019,Primera División Apertura,-,-,0,0,0,20,0,0,0,0.0
Lucas Alario,21.60,"Oct 8, 1992",2011,Torneo Final,6,1.33,0,0,156',19,0,0,0,0.0
Lucas Alario,21.60,"Oct 8, 1992",2011,Torneo Inicial,3,2.33,0,1,110',19,0,0,0,1.0
Lucas Alario,21.60,"Oct 8, 1992",2012,Torneo Inicial,3,3.00,0,0,89',20,0,0,0,0.0
Lucas Alario,21.60,"Oct 8, 1992",2013,Torneo Final,19,1.58,3,1,1.530',21,4,0,0,4.0
Lucas Alario,21.60,"Oct 8, 1992",2013,Torneo Inicial,1,000,0,0,28',21,0,0,0,0.0
Lucas Alario,21.60,"Oct 8, 1992",2014,Primera División,10,1.30,3,0,866',22,1,0,0,3.0
Lucas Alario,21.60,"Oct 8, 1992",2014,Primera División,6,1.33,4,0,418',22,0,0,1,4.0
Lucas Alario,21.60,"Oct 8, 1992",2015,Club World Cup,2,1.50,1,0,180',23,0,0,0,1.0
Lucas Alario,21.60,"Oct 8, 1992",2015,Primera División,13,1.31,6,2,949',23,1,0,0,8.0
Lucas Alario,21.60,"Oct 8, 1992",2012,Copa Sudamericana,-,-,0,0,0,20,0,0,0,0.0
Lucas Alario,21.60,"Oct 8, 1992",2015,Copa Sudamericana,4,1.00,1,1,360',23,0,0,0,2.0
Lucas Alario,21.60,"Oct 8, 1992",2015,Libertadores,4,2.00,2,2,334',23,1,0,0,4.0
Lisandro López,21.60,"Mar 2, 1983",2005,Champions League,2,1.00,1,0,180',22,0,0,0,1.0
Lisandro López,21.60,"Mar 2, 1983",2005,Liga NOS,26,2.35,7,2,1.520',22,2,0,0,9.0
Lisandro López,21.60,"Mar 2, 1983",2006,Champions League,8,1.50,3,2,587',23,0,0,0,5.0
Lisandro López,21.60,"Mar 2, 1983",2006,Liga NOS,25,2.36,8,2,1.564',23,4,0,0,10.0
Lisandro López,21.60,"Mar 2, 1983",2006,Supertaça,1,3.00,0,0,10',23,0,0,0,0.0
Robbie Keane,21.60,"Jul 8, 1980",2000,Champions League Qualifying,2,0.50,0,0,134',20,0,0,0,0.0
Robbie Keane,21.60,"Jul 8, 1980",2000,Coppa Italia,3,1.67,1,0,225',20,0,0,0,1.0
Robbie Keane,21.60,"Jul 8, 1980",2000,FA Cup,1,000,0,0,73',20,0,0,0,0.0
Robbie Keane,21.60,"Jul 8, 1980",2000,Premier League,18,1.89,8,0,1.037',20,1,0,0,8.0
Robbie Keane,21.60,"Jul 8, 1980",2000,Serie A,6,1.00,0,0,276',20,1,0,0,0.0
Robbie Keane,21.60,"Jul 8, 1980",2000,Supercoppa Italiana,1,000,1,0,90',20,1,0,0,1.0
Robbie Keane,21.60,"Jul 8, 1980",2000,UEFA Cup,3,2.33,1,0,148',20,0,0,0,1.0
Robbie Keane,21.60,"Jul 8, 1980",2001,League Cup,2,1.50,3,0,147',21,0,0,0,3.0
Robbie Keane,21.60,"Jul 8, 1980",2001,Premier League,25,1.72,3,0,1.614',21,3,0,0,3.0
Robbie Keane,21.60,"Jul 8, 1980",2001,UEFA Cup,6,1.67,3,0,520',21,0,0,0,3.0
Robbie Keane,21.60,"Jul 8, 1980",2002,FA Cup,1,000,0,0,90',22,0,0,0,0.0
Robbie Keane,21.60,"Jul 8, 1980",2002,League Cup,1,3.00,0,0,90',22,0,0,0,0.0
Robbie Keane,21.60,"Jul 8, 1980",2002,Premier League,29,1.31,13,1,2.461',22,2,0,0,14.0
Robbie Keane,21.60,"Jul 8, 1980",2002,Premier League,3,2.00,1,0,64',22,0,0,0,1.0
Robbie Keane,21.60,"Jul 8, 1980",2003,FA Cup,3,1.33,1,0,270',23,0,0,0,1.0
Robbie Keane,21.60,"Jul 8, 1980",2003,League Cup,4,2.25,1,0,409',23,0,0,0,1.0
Robbie Keane,21.60,"Jul 8, 1980",2003,Premier League,34,1.21,14,0,2.879',23,0,0,0,14.0
Robbie Keane,21.60,"Jul 8, 1980",1999,Premier League,31,1.19,12,0,2.692',19,2,0,0,12.0
Jô,21.60,"Mar 20, 1987",2006,Champions League,1.0,3.0,0,0,6',19,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2006,Champions League Qualifying,2.0,3.0,0,0,150',19,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2006,Premier Liga,27.0,1.81,13,3,2.379',19,3,0,0,16.0
Jô,21.60,"Mar 20, 1987",2006,Russian Cup,3.0,1.33,2,0,270',19,0,0,0,2.0
Jô,21.60,"Mar 20, 1987",2006,Russian Super Cup,1.0,3.0,2,0,90',19,1,0,0,2.0
Jô,21.60,"Mar 20, 1987",2006,UEFA Cup,2.0,0.5,0,0,180',19,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2007,Champions League,4.0,0.25,2,0,317',20,0,0,0,2.0
Jô,21.60,"Mar 20, 1987",2007,Premier Liga,8.0,1.5,3,1,720',20,0,0,0,4.0
Jô,21.60,"Mar 20, 1987",2007,Russian Cup,4.0,3.0,2,2,390',20,0,0,0,4.0
Jô,21.60,"Mar 20, 1987",2008,FA Cup,1.0,0.0,0,0,20',21,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2008,League Cup,1.0,0.0,0,1,90',21,0,0,0,1.0
Jô,21.60,"Mar 20, 1987",2008,Premier League,12.0,1.92,5,2,928',21,0,0,0,7.0
Jô,21.60,"Mar 20, 1987",2008,Premier League,9.0,1.22,1,2,588',21,0,0,0,3.0
Jô,21.60,"Mar 20, 1987",2008,UEFA Cup,5.0,2.6,2,1,272',21,0,0,0,3.0
Jô,21.60,"Mar 20, 1987",2008,UEFA-Cup Qualifikation,2.0,3.0,0,0,153',21,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2009,Europa League,5.0,1.8,1,0,364',22,0,0,0,1.0
Jô,21.60,"Mar 20, 1987",2009,Europa League Qualifying,2.0,2.0,0,0,88',22,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2009,League Cup,2.0,1.5,1,0,134',22,0,0,0,1.0
Jô,21.60,"Mar 20, 1987",2009,Premier League,15.0,0.93,0,2,516',22,0,0,0,2.0
Jô,21.60,"Mar 20, 1987",2009,Süper Lig,13.0,1.62,3,2,794',22,2,0,0,5.0
Jô,21.60,"Mar 20, 1987",2009,Türkiye Kupasi,2.0,0.5,0,0,56',22,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2010,Europa League,4.0,2.5,2,1,282',23,0,0,0,3.0
Jô,21.60,"Mar 20, 1987",2010,Europa League Qualifying,2.0,3.0,0,0,103',23,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2010,FA Cup,5.0,2.2,0,0,161',23,0,0,0,0.0
Jô,21.60,"Mar 20, 1987",2010,League Cup,1.0,0.0,1,0,90',23,0,0,0,1.0
Jô,21.60,"Mar 20, 1987",2010,Premier League,12.0,1.5,0,0,340',23,0,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",2000,Champions League,14.0,1.71,4,2,1.189',23,2,0,0,6.0
Thierry Henry,21.60,"Aug 17, 1977",2000,FA Cup,4.0,2.25,1,0,291',23,2,0,0,1.0
Thierry Henry,21.60,"Aug 17, 1977",2000,Premier League,35.0,1.91,17,9,2.589',23,4,0,0,26.0
Thierry Henry,21.60,"Aug 17, 1977",1996,Coupe de la Ligue,2.0,3.0,0,0,185',19,1,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1996,Ligue 1,36.0,2.03,9,0,2.052',19,2,0,0,9.0
Thierry Henry,21.60,"Aug 17, 1977",1996,UEFA Cup,9.0,2.33,1,1,363',19,2,0,0,2.0
Thierry Henry,21.60,"Aug 17, 1977",1997,Champions League,9.0,2.0,7,1,570',20,0,0,0,8.0
Thierry Henry,21.60,"Aug 17, 1977",1997,Coupe de France,3.0,2.0,0,0,230',20,1,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1997,Coupe de la Ligue,1.0,0.0,0,0,100',20,0,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1997,Ligue 1,30.0,1.83,4,0,1.711',20,2,0,0,4.0
Thierry Henry,21.60,"Aug 17, 1977",1998,Coppa Italia,1.0,3.0,0,0,90',21,0,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1998,Coupe de la Ligue,1.0,3.0,0,0,20',21,1,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1998,Ligue 1,13.0,1.38,1,0,756',21,1,0,0,1.0
Thierry Henry,21.60,"Aug 17, 1977",1998,Play-Out Serie A,2.0,1.0,0,0,180',21,0,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1998,Serie A,16.0,1.88,3,0,1.037',21,2,0,0,3.0
Thierry Henry,21.60,"Aug 17, 1977",1998,UEFA Cup,5.0,1.6,0,0,217',21,0,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1999,Champions League,4.0,1.25,1,0,59',22,0,0,0,1.0
Thierry Henry,21.60,"Aug 17, 1977",1999,FA Cup,2.0,0.5,0,0,210',22,0,0,0,0.0
Thierry Henry,21.60,"Aug 17, 1977",1999,League Cup,2.0,1.5,1,0,210',22,0,0,0,1.0
Thierry Henry,21.60,"Aug 17, 1977",1999,Premier League,31.0,1.87,17,8,2.249',22,6,0,0,25.0
Thierry Henry,21.60,"Aug 17, 1977",1999,UEFA Cup,8.0,2.0,7,1,583',22,0,0,1,8.0
Thierry Henry,21.60,"Aug 17, 1977",1999,UI Cup,1.0,1.0,0,0,81',22,0,0,0,0.0
Alexandre Pato,21.60,"Sep 2, 1989",2008,Serie A,36,1.89,15,6,2.282',19,1,0,0,21.0
Alexandre Pato,21.60,"Sep 2, 1989",2008,UEFA Cup,6,2.00,3,0,296',19,0,0,0,3.0
Alexandre Pato,21.60,"Sep 2, 1989",2009,Champions League,7,1.29,2,0,630',20,1,0,0,2.0
Alexandre Pato,21.60,"Sep 2, 1989",2009,Serie A,23,2.04,12,1,1.803',20,2,0,0,13.0
Alexandre Pato,21.60,"Sep 2, 1989",2010,Champions League,5,1.00,0,0,339',21,1,0,0,0.0
Alexandre Pato,21.60,"Sep 2, 1989",2010,Coppa Italia,3,2.00,2,0,195',21,0,0,0,2.0
Alexandre Pato,21.60,"Sep 2, 1989",2010,Serie A,25,2.08,14,4,1.598',21,3,0,0,18.0
Alexandre Pato,21.60,"Sep 2, 1989",2011,Champions League,5,1.00,2,1,244',22,0,0,0,3.0
Alexandre Pato,21.60,"Sep 2, 1989",2011,Coppa Italia,1,3.00,1,0,62',22,0,0,0,1.0
Alexandre Pato,21.60,"Sep 2, 1989",2011,Serie A,11,1.55,1,2,535',22,1,0,0,3.0
Alexandre Pato,21.60,"Sep 2, 1989",2011,Supercoppa Italiana,1,3.00,0,1,28',22,0,0,0,1.0
Alexandre Pato,21.60,"Sep 2, 1989",2012,Champions League,3,1.33,2,0,134',23,0,0,0,2.0
Alexandre Pato,21.60,"Sep 2, 1989",2012,Serie A,4,1.00,0,1,208',23,0,0,0,1.0
Mario Mandzukic,21.06,"May 21, 1986",2006,1.HNL,23,2.00,11,1,1.935',20,3,0,0,12.0
Mario Mandzukic,21.06,"May 21, 1986",2007,1.HNL,29,2.48,12,10,2.214',21,8,0,0,22.0
Mario Mandzukic,21.06,"May 21, 1986",2007,Champions League Qualifying,5,1.40,1,1,397',21,4,0,0,2.0
Mario Mandzukic,21.06,"May 21, 1986",2007,UEFA Cup,5,1.00,2,1,480',21,2,0,0,3.0
Mario Mandzukic,21.06,"May 21, 1986",2007,UI Cup,2,1.50,0,0,180',21,0,0,0,0.0
Mario Mandzukic,21.06,"May 21, 1986",2008,1.HNL,28,2.21,16,11,2.350',22,6,0,0,27.0
Mario Mandzukic,21.06,"May 21, 1986",2008,Champions League Qualifying,5,1.40,2,0,405',22,0,0,0,2.0
Mario Mandzukic,21.06,"May 21, 1986",2008,UEFA Cup,5,1.00,1,4,450',22,2,0,0,5.0
Mario Mandzukic,21.06,"May 21, 1986",2009,1.HNL,24,2.17,14,7,2.140',23,2,0,0,21.0
Mario Mandzukic,21.06,"May 21, 1986",2009,Champions League Qualifying,3,1.67,2,0,270',23,0,1,0,2.0
Mario Mandzukic,21.06,"May 21, 1986",2009,Europa League,5,1.20,0,0,448',23,1,0,0,0.0
Mario Mandzukic,21.06,"May 21, 1986",2009,Europa League Qualifying,2,1.50,1,0,180',23,0,0,0,1.0
Adriano,21.06,"Feb 17, 1982",2001,Coppa Italia,1.0,0.0,0,0,52',19,0,0,0,0.0
Adriano,21.06,"Feb 17, 1982",2001,Serie A,15.0,0.53,6,1,1.314',19,2,0,0,7.0
Adriano,21.06,"Feb 17, 1982",2001,Serie A,8.0,1.88,1,0,205',19,0,0,0,1.0
Adriano,21.06,"Feb 17, 1982",2001,UEFA Cup,5.0,1.8,0,0,311',19,0,0,0,0.0
Adriano,21.06,"Feb 17, 1982",2002,Coppa Italia,1.0,3.0,0,0,74',20,0,0,0,0.0
Adriano,21.06,"Feb 17, 1982",2002,Serie A,28.0,1.61,15,0,2.220',20,0,0,0,15.0
Adriano,21.06,"Feb 17, 1982",2002,Supercoppa Italiana,1.0,0.0,0,0,45',20,0,0,0,0.0
Adriano,21.06,"Feb 17, 1982",2002,UEFA Cup,2.0,1.5,2,0,151',20,0,0,0,2.0
Adriano,21.06,"Feb 17, 1982",2003,Coppa Italia,2.0,0.5,0,0,152',21,0,0,0,0.0
Adriano,21.06,"Feb 17, 1982",2003,Coppa Italia,2.0,0.5,3,0,210',21,0,0,0,3.0
Adriano,21.06,"Feb 17, 1982",2003,Serie A,16.0,1.56,9,0,1.187',21,0,0,0,9.0
Adriano,21.06,"Feb 17, 1982",2003,Serie A,9.0,2.0,8,0,719',21,0,0,0,8.0
