Name,Value,DOB,Season,Competition,Club ID#,PPG,Goals,Assists,Minutes,Age,Yellow Cards,Double Yellow,Red Card
Jô,21.60,"Mar 20, 1987",2006,Premier Liga,27.0,1.81,13,3,2.379',19,3 , - , -
Jô,21.60,"Mar 20, 1987",2006,Russian Cup,3.0,1.33,2,-,270',19,- , - , -
Jô,21.60,"Mar 20, 1987",2006,Russian Super Cup,1.0,3.0,2,-,90',19,1 , - , -
Jô,21.60,"Mar 20, 1987",2006,UEFA Cup,2.0,0.5,-,-,180',19,- , - , -
Jô,21.60,"Mar 20, 1987",2007,Champions League,4.0,0.25,2,-,317',20,- , - , -
Jô,21.60,"Mar 20, 1987",2007,Premier Liga,8.0,1.5,3,1,720',20,- , - , -
Jô,21.60,"Mar 20, 1987",2007,Russian Cup,4.0,3.0,2,2,390',20,- , - , -
Jô,21.60,"Mar 20, 1987",2008,FA Cup,1.0,0.0,-,-,20',21,- , - , -
Jô,21.60,"Mar 20, 1987",2008,League Cup,1.0,0.0,-,1,90',21,- , - , -
Jô,21.60,"Mar 20, 1987",2008,Premier League,12.0,1.92,5,2,928',21,- , - , -
Jô,21.60,"Mar 20, 1987",2008,Premier League,9.0,1.22,1,2,588',21,- , - , -
Jô,21.60,"Mar 20, 1987",2008,UEFA Cup,5.0,2.6,2,1,272',21,- , - , -
Jô,21.60,"Mar 20, 1987",2008,UEFA-Cup Qualifikation,2.0,3.0,-,-,153',21,- , - , -
Jô,21.60,"Mar 20, 1987",2009,Europa League,5.0,1.8,1,-,364',22,- , - , -
Jô,21.60,"Mar 20, 1987",2009,Europa League Qualifying,2.0,2.0,-,-,88',22,- , - , -
Jô,21.60,"Mar 20, 1987",2009,League Cup,2.0,1.5,1,-,134',22,- , - , -
Jô,21.60,"Mar 20, 1987",2009,Premier League,15.0,0.93,-,2,516',22,- , - , -
Jô,21.60,"Mar 20, 1987",2009,Süper Lig,13.0,1.62,3,2,794',22,2 , - , -
Jô,21.60,"Mar 20, 1987",2009,Türkiye Kupasi,2.0,0.5,-,-,56',22,- , - , -
Jô,21.60,"Mar 20, 1987",2010,Europa League,4.0,2.5,2,1,282',23,- , - , -
Jô,21.60,"Mar 20, 1987",2010,Europa League Qualifying,2.0,3.0,-,-,103',23,- , - , -
Jô,21.60,"Mar 20, 1987",2010,FA Cup,5.0,2.2,-,-,161',23,- , - , -
Jô,21.60,"Mar 20, 1987",2010,League Cup,1.0,0.0,1,-,90',23,- , - , -
Jô,21.60,"Mar 20, 1987",2010,Premier League,12.0,1.5,-,-,340',23,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",2000,Champions League,14.0,1.71,4,2,1.189',23,2 , - , -
Thierry Henry,21.60,"Aug 17, 1977",2000,FA Cup,4.0,2.25,1,-,291',23,2 , - , -
Thierry Henry,21.60,"Aug 17, 1977",2000,Premier League,35.0,1.91,17,9,2.589',23,4 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1996,Coupe de la Ligue,2.0,3.0,-,-,185',19,1 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1996,Ligue 1,36.0,2.03,9,-,2.052',19,2 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1996,UEFA Cup,9.0,2.33,1,1,363',19,2 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1997,Champions League,9.0,2.0,7,1,570',20,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1997,Coupe de France,3.0,2.0,-,-,230',20,1 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1997,Coupe de la Ligue,1.0,0.0,-,-,100',20,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1997,Ligue 1,30.0,1.83,4,-,1.711',20,2 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1998,Coppa Italia,1.0,3.0,-,-,90',21,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1998,Coupe de la Ligue,1.0,3.0,-,-,20',21,1 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1998,Ligue 1,13.0,1.38,1,-,756',21,1 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1998,Play-Out Serie A,2.0,1.0,-,-,180',21,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1998,Serie A,16.0,1.88,3,-,1.037',21,2 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1998,UEFA Cup,5.0,1.6,-,-,217',21,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1999,Champions League,4.0,1.25,1,-,59',22,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1999,FA Cup,2.0,0.5,-,-,210',22,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1999,League Cup,2.0,1.5,1,-,210',22,- , - , -
Thierry Henry,21.60,"Aug 17, 1977",1999,Premier League,31.0,1.87,17,8,2.249',22,6 , - , -
Thierry Henry,21.60,"Aug 17, 1977",1999,UEFA Cup,8.0,2.0,7,1,583',22,- , - , 1
Thierry Henry,21.60,"Aug 17, 1977",1999,UI Cup,1.0,1.0,-,-,81',22,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2008,Serie A,36,1.89,15,6,2.282',19,1 , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2008,UEFA Cup,6,2.00,3,-,296',19,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2009,Champions League,7,1.29,2,-,630',20,1 , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2009,Serie A,23,2.04,12,1,1.803',20,2 , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2010,Champions League,5,1.00,-,-,339',21,1 , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2010,Coppa Italia,3,2.00,2,-,195',21,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2010,Serie A,25,2.08,14,4,1.598',21,3 , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2011,Champions League,5,1.00,2,1,244',22,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2011,Coppa Italia,1,3.00,1,-,62',22,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2011,Serie A,11,1.55,1,2,535',22,1 , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2011,Supercoppa Italiana,1,3.00,-,1,28',22,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2012,Champions League,3,1.33,2,-,134',23,- , - , -
Alexandre Pato,21.60,"Sep 2, 1989",2012,Serie A,4,1.00,-,1,208',23,- , - , -
Mario Mandzukic,21.06,"May 21, 1986",2006,1.HNL,23,2.00,11,1,1.935',20,3 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2007,1.HNL,29,2.48,12,10,2.214',21,8 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2007,Champions League Qualifying,5,1.40,1,1,397',21,4 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2007,UEFA Cup,5,1.00,2,1,480',21,2 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2007,UI Cup,2,1.50,-,-,180',21,- , - , -
Mario Mandzukic,21.06,"May 21, 1986",2008,1.HNL,28,2.21,16,11,2.350',22,6 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2008,Champions League Qualifying,5,1.40,2,-,405',22,- , - , -
Mario Mandzukic,21.06,"May 21, 1986",2008,UEFA Cup,5,1.00,1,4,450',22,2 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2009,1.HNL,24,2.17,14,7,2.140',23,2 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2009,Champions League Qualifying,3,1.67,2,-,270',23,- , 1 , -
Mario Mandzukic,21.06,"May 21, 1986",2009,Europa League,5,1.20,-,-,448',23,1 , - , -
Mario Mandzukic,21.06,"May 21, 1986",2009,Europa League Qualifying,2,1.50,1,-,180',23,- , - , -
Adriano,21.06,"Feb 17, 1982",2001,Coppa Italia,1.0,0.0,-,-,52',19,- , - , -
Adriano,21.06,"Feb 17, 1982",2001,Serie A,15.0,0.53,6,1,1.314',19,2 , - , -
Adriano,21.06,"Feb 17, 1982",2001,Serie A,8.0,1.88,1,-,205',19,- , - , -
Adriano,21.06,"Feb 17, 1982",2001,UEFA Cup,5.0,1.8,-,-,311',19,- , - , -
Adriano,21.06,"Feb 17, 1982",2002,Coppa Italia,1.0,3.0,-,-,74',20,- , - , -
Adriano,21.06,"Feb 17, 1982",2002,Serie A,28.0,1.61,15,-,2.220',20,- , - , -
Adriano,21.06,"Feb 17, 1982",2002,Supercoppa Italiana,1.0,0.0,-,-,45',20,- , - , -
Adriano,21.06,"Feb 17, 1982",2002,UEFA Cup,2.0,1.5,2,-,151',20,- , - , -
Adriano,21.06,"Feb 17, 1982",2003,Coppa Italia,2.0,0.5,-,-,152',21,- , - , -
Adriano,21.06,"Feb 17, 1982",2003,Coppa Italia,2.0,0.5,3,-,210',21,- , - , -
Adriano,21.06,"Feb 17, 1982",2003,Serie A,16.0,1.56,9,-,1.187',21,- , - , -
Adriano,21.06,"Feb 17, 1982",2003,Serie A,9.0,2.0,8,-,719',21,- , - , -
Adriano,21.06,"Feb 17, 1982",2003,UEFA Cup,2.0,2.0,1,-,121',21,- , - , -
Adriano,21.06,"Feb 17, 1982",2004,Champions League,7.0,2.0,7,3,552',22,- , - , 1
Adriano,21.06,"Feb 17, 1982",2004,Champions League Qualifying,2.0,2.0,3,1,175',22,- , - , -
Adriano,21.06,"Feb 17, 1982",2004,Coppa Italia,3.0,2.33,2,-,213',22,- , - , -
Adriano,21.06,"Feb 17, 1982",2004,Serie A,30.0,1.83,16,1,2.274',22,2 , - , -
Adriano,21.06,"Feb 17, 1982",2005,Champions League,9.0,1.89,5,1,682',23,- , - , -
Adriano,21.06,"Feb 17, 1982",2005,Champions League Qualifying,2.0,2.0,1,1,171',23,1 , - , -
Adriano,21.06,"Feb 17, 1982",2005,Coppa Italia,5.0,1.8,-,2,333',23,- , - , -
Adriano,21.06,"Feb 17, 1982",2005,Serie A,30.0,1.93,13,3,2.322',23,2 , - , -
Adriano,21.06,"Feb 17, 1982",2005,Supercoppa Italiana,1.0,3.0,-,1,120',23,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2008,Coppa Italia,-,-,-,-,-,19,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2008,Primavera B,13,1.69,11,-,1.129',19,1 , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2008,Primavera Fase Finale,3,2.00,3,-,285',19,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2008,Serie A,5,1.40,1,-,119',19,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2010,Coppa Italia,1,000,-,-,90',21,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2010,LaLiga2,21,1.71,4,-,858',21,4 , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2010,Promoción LaLiga,4,1.25,1,-,327',21,1 , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2010,Serie A,3,0.33,-,-,25',21,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2011,Copa del Rey,1,3.00,-,-,90',22,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2011,LaLiga,29,1.14,6,3,1.628',22,4 , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2012,Copa del Rey,2,1.50,1,-,101',23,- , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2012,LaLiga,28,1.07,5,3,1.777',23,4 , - , -
Odion Ighalo,20.97,"Jun 16, 1989",2008,Tippeligaen,13,1.54,6,1,580',19,1 , - , -
David Trézéguet,20.92,"Oct 15, 1977",2000,Champions League,5,1.00,1,-,218',23,1 , - , -
David Trézéguet,20.92,"Oct 15, 1977",2000,Coppa Italia,2,0.50,-,-,155',23,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",2000,Serie A,25,2.24,14,-,1.572',23,1 , - , 1
David Trézéguet,20.92,"Oct 15, 1977",1996,Ligue 1,5,2.60,-,-,151',19,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1997,Champions League,9,1.89,4,2,667',20,1 , - , -
David Trézéguet,20.92,"Oct 15, 1977",1997,Coupe de France,2,1.50,1,-,152',20,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1997,Coupe de la Ligue,1,000,-,-,57',20,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1997,Ligue 1,27,1.85,18,-,1.834',20,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1997,Trophée des Champions,1,3.00,1,-,28',20,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1998,Coupe de la Ligue,2,1.50,-,-,197',21,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1998,Ligue 1,27,1.63,12,-,2.163',21,2 , - , -
David Trézéguet,20.92,"Oct 15, 1977",1998,UEFA Cup,5,1.60,2,-,297',21,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1999,Coupe de France,1,000,-,-,90',22,- , - , -
David Trézéguet,20.92,"Oct 15, 1977",1999,Coupe de la Ligue,1,3.00,-,-,95',22,1 , - , -
David Trézéguet,20.92,"Oct 15, 1977",1999,Ligue 1,30,2.03,22,-,2.358',22,7 , - , -
David Trézéguet,20.92,"Oct 15, 1977",1999,UEFA Cup,7,2.00,2,-,541',22,- , - , -
Ferran Torres,20.70,"Feb 29, 2000",2019,Champions League,6.0,1.17,2,2,480',19,- , - , -
Ferran Torres,20.70,"Feb 29, 2000",2019,Copa del Rey,3.0,2.0,-,1,278',19,1 , - , -
Ferran Torres,20.70,"Feb 29, 2000",2019,LaLiga,34.0,1.38,4,5,2.256',19,5 , - , -
Ferran Torres,20.70,"Feb 29, 2000",2019,Supercopa,1.0,0.0,-,-,90',19,- , - , -
Ferran Torres,20.70,"Feb 29, 2000",2020,EFL Cup,2.0,3.0,1,1,180',20,- , - , -
Ferran Torres,20.70,"Feb 29, 2000",2020,Premier League,3.0,1.33,-,1,100',20,- , - , -
Rafael Leão,20.70,"Jun 10, 1999",2018,Coupe de France,2.0,1.5,-,-,85',19,- , - , -
Rafael Leão,20.70,"Jun 10, 1999",2018,Ligue 1,24.0,1.83,8,2,1.297',19,3 , - , -
Rafael Leão,20.70,"Jun 10, 1999",2019,Coppa Italia,2.0,2.0,-,1,82',20,- , - , -
Rafael Leão,20.70,"Jun 10, 1999",2019,Serie A,31.0,1.52,6,2,1.393',20,- , - , -
Rafael Leão,20.70,"Jun 10, 1999",2020,Europa League Qualifying,1.0,3.0,-,-,53',21,1 , - , -
Rafael Leão,20.70,"Jun 10, 1999",2020,Serie A,2.0,3.0,2,-,90',21,1 , - , -
Alassane Plea,20.70,"Mar 10, 1993",2012,Europa League,2,2.00,-,-,91',19,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2012,Ligue 1,1,1.00,-,-,-,19,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2013,Champions League Qualifying,-,-,-,-,-,20,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2013,Coupe de France,1,000,-,-,75',20,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2013,Europa League,3,1.67,1,-,254',20,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2013,Ligue 1,6,0.33,-,-,93',20,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2013,Ligue 2,15,0.93,3,1,1.107',20,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2014,Coupe de France,1,000,-,-,90',21,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2014,Coupe de la Ligue,1,000,-,-,52',21,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2014,Ligue 1,33,1.27,3,9,2.461',21,7 , - , -
Alassane Plea,20.70,"Mar 10, 1993",2015,Ligue 1,19,1.68,6,4,1.412',22,1 , - , -
Alassane Plea,20.70,"Mar 10, 1993",2016,Coupe de France,1,000,1,-,90',23,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2016,Coupe de la Ligue,1,000,1,-,69',23,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2016,Europa League,5,0.60,1,-,319',23,- , - , -
Alassane Plea,20.70,"Mar 10, 1993",2016,Ligue 1,25,2.12,11,3,1.850',23,1 , - , -
Marko Pjaca,20.70,"May 6, 1995",2014,1.HNL,32,2.38,11,5,2.269',19,1 , - , -
Marko Pjaca,20.70,"May 6, 1995",2014,Champions League Qualifying,4,2.25,-,1,175',19,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2014,Europa League,4,1.50,3,-,160',19,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2014,Hrvatski nogometni kup,7,2.71,-,-,607',19,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2015,1.HNL,28,2.36,8,4,1.858',20,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2015,Champions League,6,0.50,-,-,385',20,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2015,Champions League Qualifying,6,2.00,3,2,527',20,1 , - , -
Marko Pjaca,20.70,"May 6, 1995",2015,Hrvatski nogometni kup,2,3.00,1,-,154',20,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2016,1.HNL,1,3.00,-,-,61',21,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2016,Champions League,4,2.50,1,-,93',21,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2016,Champions League Qualifying,1,3.00,2,1,85',21,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2016,Coppa Italia,2,3.00,-,-,34',21,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2016,Serie A,14,2.43,-,-,448',21,1 , - , -
Marko Pjaca,20.70,"May 6, 1995",2016,Supercoppa Italiana,-,-,-,-,-,21,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2017,Bundesliga,7,1.86,2,-,259',22,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2017,Coppa Italia,-,-,-,-,-,22,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2017,DFB-Pokal,2,1.50,-,-,128',22,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2017,Primavera 1,4,2.50,2,3,323',22,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2017,Serie A,-,-,-,-,-,22,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2018,Coppa Italia,-,-,-,-,-,23,- , - , -
Marko Pjaca,20.70,"May 6, 1995",2018,Serie A,19,1.21,1,1,744',23,1 , - , -
Claudio López,20.70,"Jul 17, 1974",1996,LaLiga,32,1.34,3,-,2.088',22,4 , - , -
Claudio López,20.70,"Jul 17, 1974",1996,UEFA Cup,6,1.33,2,-,393',22,1 , - , -
Claudio López,20.70,"Jul 17, 1974",1997,Copa del Rey,2,000,-,-,180',23,1 , - , -
Claudio López,20.70,"Jul 17, 1974",1997,LaLiga,32,1.53,12,-,2.394',23,5 , - , 1
Amauri,20.52,"Jun 3, 1980",2000,Serie A,6,1.83,1,-,185',20,- , - , -
Amauri,20.52,"Jun 3, 1980",2001,Coppa Italia,4,1.25,-,-,154',21,- , - , -
Amauri,20.52,"Jun 3, 1980",2001,Serie A,7,1.14,-,-,68',21,- , - , -
Amauri,20.52,"Jun 3, 1980",2002,Coppa Italia,-,-,-,-,-,22,- , - , -
Amauri,20.52,"Jun 3, 1980",2002,Serie B,22,1.05,4,-,1.301',22,3 , - , 1
Amauri,20.52,"Jun 3, 1980",2003,Coppa Italia,1,000,-,-,28',23,- , - , -
Amauri,20.52,"Jun 3, 1980",2003,Serie A,29,1.21,4,1,1.767',23,6 , - , -
Amauri,20.52,"Jun 3, 1980",1999,Auf-/Abstiegsrunde NLA/NLB,5,0.80,1,-,275',19,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2013,2ª B - Grupo II,1,3.00,-,-,78',19,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2013,LaLiga,-,-,-,-,-,19,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2013,LaLiga2,27,1.41,7,2,1.713',19,5 , 1 , -
Raúl de Tomás,20.25,"Oct 17, 1994",2014,2ª B - Grupo II,28,1.39,7,4,1.917',20,8 , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2014,Copa del Rey,1,3.00,-,-,14',20,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2014,LaLiga,-,-,-,-,-,20,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2015,Copa del Rey,1,000,-,-,90',21,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2015,LaLiga2,24,1.33,6,2,880',21,3 , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2015,Promoción LaLiga,2,1.50,-,-,184',21,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2016,Copa del Rey,3,2.33,1,-,190',22,- , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2016,LaLiga 1|2|3,36,1.44,14,2,1.946',22,5 , - , -
Raúl de Tomás,20.25,"Oct 17, 1994",2017,LaLiga 1|2|3,32,1.94,24,4,2.515',23,7 , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2007,1.HNL,25,1.84,17,6,1.920',19,9 , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2007,UEFA-Cup Qualifikation,4,1.00,-,-,336',19,1 , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2008,1.HNL,28,2.04,15,6,2.411',20,4 , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2008,UEFA-Cup Qualifikation,4,1.75,1,-,315',20,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2009,FA Cup,1,000,1,-,90',21,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2009,League Cup,6,2.00,4,2,507',21,1 , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2009,Premier League,26,0.92,2,1,1.446',21,2 , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2009,Reserve League North,2,1.50,-,1,180',21,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2010,FA Cup,1,000,1,-,80',22,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2010,League Cup,1,000,-,-,12',22,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2010,Premier League,18,1.22,5,2,1.068',22,2 , - , 1
Nikola Kalinic,20.25,"Jan 5, 1988",2010,Reserve League,1,3.00,1,-,90',22,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2010,Reserve League Play Offs,1,3.00,-,-,65',22,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2011,Europa League,2,1.50,-,-,180',23,- , - , -
Nikola Kalinic,20.25,"Jan 5, 1988",2011,Premier Liga,19,1.58,10,1,1.403',23,4 , - , 1
Theo Walcott,20.25,"Mar 16, 1989",2008,Champions League,8,1.50,2,2,580',19,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2008,Champions League Qualifying,2,3.00,1,-,174',19,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2008,FA Cup,3,2.00,1,-,191',19,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2008,Premier League,22,1.95,2,2,1.272',19,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2009,Champions League,6,1.17,1,-,268',20,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2009,FA Cup,1,000,-,-,68',20,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2009,Premier League,23,1.83,3,3,1.127',20,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2010,Champions League,5,1.80,2,-,279',21,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2010,FA Cup,1,1.00,-,1,22',21,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2010,League Cup,4,2.25,2,1,276',21,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2010,Premier League,28,1.79,9,7,1.695',21,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2011,Champions League,6,1.83,-,1,447',22,1 , - , -
Theo Walcott,20.25,"Mar 16, 1989",2011,Champions League Qualifying,2,3.00,2,-,180',22,2 , - , -
Theo Walcott,20.25,"Mar 16, 1989",2011,FA Cup,3,2.00,1,-,148',22,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2011,Premier League,35,1.91,8,11,2.743',22,1 , - , -
Theo Walcott,20.25,"Mar 16, 1989",2012,Champions League,5,2.00,1,1,271',23,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2012,FA Cup,4,1.75,1,-,222',23,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2012,League Cup,2,3.00,5,3,210',23,- , - , -
Theo Walcott,20.25,"Mar 16, 1989",2012,Premier League,32,1.88,14,12,2.285',23,3 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2010,Regionalliga Süd,13.0,1.85,11,1,1.120',19,2 , 1 , 1
Cenk Tosun,20.25,"Jun 7, 1991",2010,Süper Lig,14.0,2.14,10,6,1.231',19,1 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2010,Türkiye Kupasi,4.0,1.25,2,-,360',19,1 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2011,Europa League Qualifying,4.0,1.25,-,-,284',20,- , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2011,Süper Lig,32.0,1.41,6,2,1.897',20,5 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2011,Türkiye Kupasi,1.0,0.0,1,-,90',20,- , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2012,Süper Lig,32.0,1.34,10,8,2.498',21,4 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2012,Türkiye Kupasi,3.0,2.0,1,1,223',21,- , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2013,Süper Lig,31.0,1.16,13,6,2.735',22,4 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2013,Türkiye Kupasi,1.0,0.0,1,-,32',22,- , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2014,Champions League Qualifying,4.0,1.75,-,-,9',23,- , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2014,Europa League,4.0,1.75,1,-,187',23,- , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2014,Süper Lig,18.0,1.78,5,-,715',23,1 , - , -
Cenk Tosun,20.25,"Jun 7, 1991",2014,Türkiye Kupasi,2.0,3.0,3,-,177',23,- , - , -
Jimmy Floyd Hasselbaink,20.25,"Mar 27, 1972",1992,Eerste Divisie,4,0.25,1,-,280',20,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2011,Conference,3,0.33,1,2,238',19,1 , - , -
Callum Wilson,20.03,"Feb 27, 1992",2011,League Cup,-,-,-,-,-,19,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2012,EFL Trophy,1,3.00,-,-,23',20,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2012,League One,11,0.82,1,-,368',20,2 , - , -
Callum Wilson,20.03,"Feb 27, 1992",2013,EFL Trophy,1,000,-,-,120',21,1 , - , -
Callum Wilson,20.03,"Feb 27, 1992",2013,FA Cup,2,3.00,1,-,174',21,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2013,League Cup,1,000,-,1,90',21,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2013,League One,37,1.49,21,6,3.288',21,6 , - , -
Callum Wilson,20.03,"Feb 27, 1992",2014,Championship,45,1.98,20,13,3.908',22,6 , - , -
Callum Wilson,20.03,"Feb 27, 1992",2014,FA Cup,1,000,1,-,30',22,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2014,League Cup,4,2.25,2,-,145',22,- , - , -
Callum Wilson,20.03,"Feb 27, 1992",2015,Premier League,13,0.85,5,-,770',23,- , - , -
Neal Maupay,20.00,"Aug 14, 1996",2015,Coupe de France,4.0,2.25,2,-,247',19,- , - , -
Neal Maupay,20.00,"Aug 14, 1996",2015,Coupe de la Ligue,1.0,0.0,-,-,61',19,- , - , -
